19462:1598,4958,6210,646,1165,25635,763,11991,17084,28428
19467:239,3,726,2868,395,1567,837,2361,5025,6284
19476:11538,13443,59321,61900,68887,73576,77371,78721,91201,82678
19517:58,101,554,239,1804,3,4174,726,1693,2868
19528:1468,10071,3739,15686,2157,27889,40537,2435,7881,46203
19544:41244,54062,32678,39479,100945,19896,26822,32627,44982,53053
19549:709,1631,1890,3326,9434,5172,12522,4045,39997,2019
19554:591,1424,7407,15583,11459,153,810,917,2158,14328
19682:162,103,194,1277,204,10012,776,9691,2062,2454
19692:1606,18360,6105,3766,11355,3171,28212,41723,25733,46312
19757:776,3847,10075,6732,20850,6766,12379,21445,1351,12892
19774:1600,12332,14841,4575,29722,28935,3908,53108,404,20758
19781:1499,22,709,1044,278,2430,1631,2976,829,5638
19881:13597,34971,34244,48607,16855,98550,95947,71495,121706,109605
19950:65633,1533,66124,13257,83506,90844,72313,77171,77962,100566
19985:394,294,1001,3429,2185,6353,1217,2151,5239,9215
19996:239,3,726,2868,395,1567,837,2361,5025,6284
20073:2139,1164,5512,21696,4727,1377,21695,32294,30525,34500
20094:51760,48249,19419,14153,26128,59844,13708,73122,103592,109412
20095:88,61772,4753,5347,11677,39947,30002,24711,17250,20443
20120:34380,23116,24627,28915,38360,47609,91888,16482,17039,98913
20161:9024,12223,93,8995,14566,1726,10943,42721,27017,60448
20166:891,1362,9088,1886,8445,11039,19963,15252,16092,16912
20183:4308,3450,17516,56125,28502,37242,86115,13766,57050,22754
20206:2153,760,877,1124,7180,10020,20718,43595,7727,33748
20234:1102,2570,5421,19529,41190,10996,26834,14136,65457,70864
20305:6824,14546,45523,13029,6926,18289,36642,21849,27982,15752
20334:5729,10295,10749,13931,14871,29221,15787,4215,16390,36807
20378:23124,40121,873,1023,239,901,1126,431,3,179
20379:6644,27316,61289,17768,43268,46935,99803,66862,10068,42328
20380:496,472,594,812,3046,7506,326,15242,819,9717
20395:6726,8004,43649,46191,3229,20625,14824,53392,15835,17236
20441:1119,48,1187,496,472,596,44,594,812,5991
20456:787,4702,2776,6708,6129,7019,8973,5655,6732,7849
20465:3847,10163,21645,14857,1351,2481,37509,24381,24323,13151
20466:28674,56279,105200,5250,16665,66607,71734,83138,85584,96680
20473:17959,52049,12245,92419,72907,51985,80969,80985,3788,40838
20498:354,999,1499,563,1044,2076,278,2430,2976,829
20512:44131,21406,23309,21344,30616,34846,41115,55188,59438,64189
20550:26363,2716,13301,6583,48660,11080,38691,39025,67707,81977
20553:3730,254,596,5553,3162,7194,3028,2734,4932,5991
20555:1693,5634,750,1329,4615,13876,38471,9679,85297,28343
20607:58,29,101,554,364,1462,3234,1239,749,1804
20628:1102,1089,1762,1794,7409,2570,5421,13917,9146,928
20684:986,1790,1551,1435,3789,176,8011,1449,13544,3374
20697:463,2153,14754,760,877,7180,10020,15623,7426,15100
20721:239,3,726,2868,395,1567,837,2361,5025,6284
20735:29719,20297,25010,44170,58744,79495,89626,109421,121555,122683
20736:970,3506,1827,2696,2714,2403,3207,1524,10046,9490
20766:1109,96,209,1468,855,3680,543,3546,5346,3739
20809:47090,14670,74038,65060,12764,56623,22110,41588,79096,38891
20906:4949,9216,5945,53856,34922,74954,8524,27744,41554,59772
20918:1140,194,1277,204,10012,2062,2454,7578,10040,23867
20926:616,787,1119,1023,901,48,1187,1126,496,591
20985:20836,88492,28227,23523,361,1475,3484,1631,4068,1890
21028:974,10466,21389,13152,50156,29976,49746,60087,87337,108181
21030:32,1109,209,855,3680,8009,543,3546,5346,5414
21032:21416,72921,12413,64557,61521,90617,90367,90337,93112,69366
21080:138,245,521,4487,380,1622,4048,5581,2163,1510
21120:6400,27543,9869,26321,4771,44991,29063,93465,72987,59767
21140:2583,7048,571,1339,4107,21380,1288,9163,7642,19126
21151:357,4919,1544,14750,12253,8861,4756,8197,6640,5080
21164:1499,22,1044,278,2430,2976,829,5638,12223,657
21220:34129,109744,106146,1589,10041,1206,2433,7859,10687,2694
21246:302,239,3234,749,1476,3,495,726,692,2868
21266:3,726,2868,395,1567,837,2361,5025,6284,12632
21317:3915,3864,4966,8514,5827,6266,4485,5450,9368,1458
21505:6836,381,217,7516,28402,42137,71156,37701,47562,90262
21518:891,1362,9088,8445,1886,11039,15252,16092,16912,10869
21543:1790,840,1551,4021,3789,176,8011,1449,6455,1066
21585:6387,62347,22507,24240,38349,11402,17348,27574,45773,88353
21617:101,554,1804,4174,73,530,2469,1313,4669,13458
21633:7264,6400,27543,3230,74916,10810,9869,26321,4771,35367
21713:239,3,726,2868,395,1567,837,2361,5025,6284
21722:239,3,726,2868,395,1567,837,3976,2361,5025
21737:79112,840,1131,2480,7160,39640,20043,1331,32294,21695
21834:28724,1039,7451,21949,23010,13322,66260,29825,55185,98777
21838:3599,5480,574,7711,72,14147,11899,120,35229,15255
21853:19871,3372,87209,23245,57841,26205,15020,8689,1907,31734
21868:449,521,380,1622,4048,5581,2163,1510,2700,3886
21869:1569,18685,24026,92211,19442,108892,20017,48515,21791,51723
21947:289,101,554,239,114,1804,3,4174,726,2868
21993:1965,2379,5111,10232,15772,10230,10997,28464,11592,5935
22003:1119,48,1187,496,2733,472,594,812,3046,7506
22016:239,3,726,2868,395,1567,837,2361,5025,6284
22017:8042,9696,10254,56166,15238,22498,93555,25928,36223,33321
22029:3472,21366,32721,23467,3537,28926,36715,14345,32598,10723
22036:12725,45,1772,4173,2876,2631,3265,5956,22726,9313
22085:6450,4420,14370,6945,52673,899,1119,1187,496,472
22116:15201,302,29,3234,749,1476,495,692,4025,16288
22124:2379,41385,18452,22645,28464,5935,16685,75602,18639,20462
22158:2139,30,1164,1362,254,342,7194,2917,2531,2008
22165:449,521,380,1622,4048,5581,2163,1510,2700,3886
22184:17,29,239,45,3234,749,1476,3,495,726
22198:1023,901,294,179,3841,4187,1555,834,1001,3429
22213:10702,21677,39000,84549,16261,39362,44552,47888,76049,84812
22226:1790,1551,1435,3789,176,8011,1449,6455,1066,3309
22236:2944,3757,2831,6765,17429,11044,9980,15703,31390,16949
22262:24608,21784,21894,11595,32858,65611,20284,28762,31214,64885
22263:29,32,239,2200,3234,96,749,1476,3,495
22346:239,3,726,2868,395,1567,837,2361,5025,6284
22366:254,7194,4932,17934,2638,24436,81900,22134,88980,112071
22372:4051,12223,93,8995,31797,1726,11952,42721,10154,60448
22382:7428,19352,32433,32242,23031,6741,31267,32923,67446,19399
22399:7831,20806,12016,24707,62155,27138,33240,12820,59034,39901
22418:7585,1888,4740,39801,18375,32344,45231,12691,2506,49202
22436:861,591,1424,4328,4499,15583,11459,730,2538,3292
22465:54223,6836,381,217,3516,7516,28926,28402,42137,28953
22469:2153,14754,877,1124,1147,7180,3211,1740,1013,14226
22477:4541,20409,34508,1725,84456,21790,35121,40364,52058,60414
22483:17,239,3,726,2868,395,1567,837,2168,2361
22492:5363,26519,17891,48061,19770,26036,20579,48307,51936,23273
22546:9581,88,61772,4753,5347,11677,39947,24711,30002,17250
22568:861,591,1424,15583,11459,153,917,2158,16595,20440
22574:60397,99574,1375,22978,63483,64380,65923,80043,82725,83859
22579:22689,23317,6202,48076,19710,44254,80690,1555,345,6916
22581:564,5022,5729,10295,10749,13931,29221,15787,16390,4215
22586:1539,1009,6303,2597,1370,427,5702,6732,16515,2239
22592:58,554,1804,4174,73,530,2469,1313,4669,3864
22603:899,48,1187,496,472,594,812,3046,7506,326
22639:8525,61692,71388,29,289,101,861,554,2200,3234
22682:14960,14894,5905,1101,26895,6175,55850,59679,8591,15061
22685:1023,901,1126,3841,4542,4187,1205,834,1009,2168
22691:29,289,101,861,554,3234,749,1804,1476,591
22699:245,239,1764,3,726,5117,2868,395,1567,837
22703:347,776,7075,14750,12253,8861,4756,10075,14762,8197
22706:37287,89392,26498,48111,80636,29226,53067,62251,62476,66207
22711:9345,29417,58630,51715,76886,83786,4931,5698,40366,71541
22748:29,861,3234,749,1476,495,591,692,1424,4025
22755:873,131,431,2583,1825,481,7048,5699,571,287
22759:357,4919,1544,714,3071,14750,12253,8861,4756,8197
22806:110602,1239,690,66,7800,6599,4685,13704,4592,9800
22807:1410,1205,827,3977,3618,4991,497,12039,42713,29458
22808:87922,9419,47048,104336,24598,25438,34123,71596,84082,84972
22823:17263,23532,14635,73717,64534,9457,8571,71592,19847,67280
22835:17,239,3,294,726,254,596,2868,2338,1567
22844:17,289,101,554,1804,3,4174,726,3730,596
22850:72372,1359,6243,4275,646,29891,8404,3652,51043,19235
22863:13695,18289,19406,37164,35426,16745,23359,47339,120467,120221
22867:2937,6129,5655,7849,9302,6789,3025,3278,36218,1748
22872:239,3,726,2868,395,1567,837,2361,5025,6284
22887:508,873,94,931,999,431,3250,2583,3288,1065
22979:2292,18239,11671,5630,686,32616,56488,60905,70116,89847
22983:29,3234,749,1476,495,944,692,4025,16288,14617
23000:535,13312,1902,11467,2100,8483,3955,9239,6411,19960
23057:5150,7158,8676,318,48697,17587,33227,44666,6980,63733
23111:12223,93,8995,1726,42721,60448,13739,74861,41761,12268
23112:7029,15157,2527,792,20296,28926,32756,28043,40127,43603
23114:2379,5935,16685,18639,20462,68278,42159,13157,13613,77045
23183:2153,14754,760,7180,10020,20718,7727,29987,27784,48465
23221:3704,3256,3204,646,1796,3588,2387,35630,34629,14713
23229:3348,7153,10617,51733,38984,42410,16340,24517,74038,5781
23234:5111,27070,7160,10232,13684,15772,22424,10230,10997,9240
23244:138,1239,449,690,521,6836,380,1622,4048,7800
23335:6264,51099,1931,13971,7302,16968,45152,19481,12263,30205
23367:83508,49911,20820,93316,69114,62703,47905,35178,32527,97698
23382:1119,48,496,472,594,812,3046,7506,326,15242
23433:29,1119,48,3234,749,496,495,692,472,4025
23452:354,289,101,554,1499,1804,4174,3730,4542,73
23458:10762,12544,28163,71332,91856,3991,12177,35133,54026,69833
23569:546,1164,254,4880,7194,10039,2008,4068,5097,3568
23595:899,1119,496,472,594,812,3046,7506,326,15242
23606:10041,1206,11725,6601,7880,15608,14401,31251,16519,35993
23637:29,45,3234,749,1476,495,692,4025,44,4173
23653:653,1340,1875,16036,4696,4715,7716,11928,2738,3688
23678:596,5991,3638,10349,3062,13717,2890,21578,1941,12803
23686:58,554,1804,4174,73,530,2469,1313,4669,13458
23692:3159,3850,2401,65719,11543,2343,45901,8692,21160,83825
23714:302,483,3234,1140,749,1476,495,510,194,692
23751:39162,44318,18515,19241,75917,35802,44226,58274,66908,97174
23872:1226,5803,37256,51055,94461,8605,45750,54778,75455,107927
23919:9559,19411,7681,66490,48244,82205,22417,38827,42016,47833
23923:624,1936,15182,3006,5725,11444,11743,4276,20311,23061
23934:7407,370,810,14328,52521,27108,13269,1242,53142,35447
23959:58,554,1804,4174,73,530,2469,1313,4669,13458
23960:32,1109,209,855,3680,543,3546,5346,12223,5414
23963:396,10229,44336,29,239,3234,749,1476,3,495
23997:56750,1803,4394,7235,15623,12962,11019,34397,3379,13848
24018:1119,496,472,594,812,3046,7506,326,15242,819
24060:1820,1173,16191,9876,42887,8919,51412,32906,58829,99047
24083:891,116,30,1362,4542,1205,827,54,3855,2917
24100:45,4173,2876,22726,343,1676,3943,10960,54908,37032
24129:7491,15720,17191,52749,12223,93,8995,1726,42721,60448
24146:703,2748,7963,44738,23391,3993,18157,61602,25900,67536
24158:59005,23528,77570,51505,99188,33152,49890,13737,91518,83581
24175:11453,40405,18261,68797,66689,25722,61116,64802,69915,81076
24179:17577,26551,39286,44868,49413,66394,66813,67899,78379,90552
24184:30112,873,431,2583,481,7048,571,1339,4107,21380
24185:1876,32755,13832,18741,26344,19789,69735,42785,55330,39802
24210:1790,1551,1435,3789,176,8011,1449,6455,1066,3309
24219:239,483,3,726,4181,2868,395,2172,490,1567
24269:64643,239,3,726,2868,395,1567,837,2361,5025
24349:58,289,554,1804,4174,73,530,2469,1313,4669
24397:302,3234,749,1476,495,692,4025,16288,14617,915
24409:357,4919,1544,6640,22533,14293,81490,30168,8774,73949
24413:239,3,726,2868,395,1567,837,2917,2361,5025
24418:62680,76480,28790,104247,88968,2051,43024,21113,116324,107299
24468:5398,4425,11612,4427,26985,4586,12165,9867,26966,29419
24536:12223,93,8995,1726,42721,60448,13739,74861,41761,12268
24618:7235,34397,13848,46771,4119,28755,29783,40601,29153,90250
24643:4542,54,3855,2166,6485,7505,23555,10127,29978,30441
24649:18660,45659,9805,11880,47051,92491,60024,87569,104784,123081
24668:2626,2338,1181,1752,6292,8118,7741,2984,12665,17024
24669:28729,4825,3172,12727,22738,53055,30554,53898,17299,51810
24702:7158,8676,318,48697,17995,17587,33227,44666,6980,40459
24748:508,94,1382,1023,901,1790,179,1164,3841,1451
24786:1790,1551,3789,176,8011,1449,6455,1066,3309,10695
24804:11115,119160,116028,105716,104855,97917,94316,86908,86857,72448
24849:1119,496,472,594,812,3046,7506,326,15242,819
24909:32,96,209,855,3680,7806,543,3546,5346,12223
24920:4268,44,9572,1598,8398,4958,7910,6210,25635,3973
24981:29,15,239,3234,749,1499,1476,3,495,449
25000:239,3,726,2868,395,1567,837,3632,2361,614
25004:1007,2051,43024,56533,68683,71593,72467,78657,79323,88275
25076:1475,1631,2669,1890,3326,5837,6840,9434,12522,5172
25085:302,289,101,554,45,3234,749,1804,1476,495
25115:239,3,726,2868,395,1567,837,2917,2361,5025
25118:58,289,554,1804,4174,73,1957,530,2469,7407
25147:546,254,2168,7194,4068,4932,9024,520,17660,11327
25171:13302,10479,32025,75322,114931,112391,3348,5550,7153,10617
25228:289,101,162,554,239,1140,1804,3,4174,726
25251:1803,4394,5023,11019,3379,47336,56965,11470,39616,29161
25255:5658,2447,3829,24211,4941,4126,8209,3180,11641,3634
25260:26010,8582,59662,78643,6307,24278,55716,91502,83714,83310
25291:87195,46265,5724,14591,68750,63340,63132,59700,51426,56058
25296:7194,4932,17934,2638,81900,112071,88980,22134,122068,116449
25384:596,5991,3638,3112,5605,5633,4541,17124,10349,14227
25410:1023,901,1126,179,3841,4187,834,7006,3527,2085
25469:10511,27070,16852,7160,26067,23,46026,282,15989,6258
25471:4021,2307,8586,28033,12273,13039,38167,31388,48341,14181
25529:931,431,2583,481,7048,571,1339,4107,21380,1288
25583:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
25612:5302,35697,66155,16119,21342,116946,96274,89514,120504,115521
25614:21963,16365,84046,36542,62057,64460,67232,73131,92005,94170
25666:238,1023,1126,179,3841,4187,834,7006,3527,2085
25679:40902,56465,53172,48625,16135,17023,66613,74759,104779,110574
25693:1551,1435,3789,176,8011,1449,6455,1066,3309,10695
25694:3484,5398,15337,4425,11612,4427,4701,20279,4586,24716
25702:5998,803,1534,13273,2631,10507,9581,5740,3265,88
25719:239,3,726,2868,395,1389,1567,837,2361,8579
25749:29867,50976,5526,109446,96173,98092,102265,24261,17552,19221
25751:2241,1747,56623,27565,88371,89315,25180,36271,41473,60809
25842:5990,790,2149,36085,7026,16739,19964,25196,38474,27230
25933:6247,1038,12759,14508,50497,33269,26937,4127,10417,24394
25940:5869,9250,23323,15250,69268,22576,51765,81553,16207,34941
25977:3107,23191,7831,1256,20806,10687,10370,12016,24707,38204
26021:899,48,1187,496,472,594,812,3046,7506,326
26084:1239,690,66,7800,6599,10686,4685,13704,4592,4627
26100:862,14839,31157,11336,26153,51908,49500,9855,25951,30259
26102:4996,4702,4897,42684,44585,22886,50559,61291,116420,97381
26125:9874,32748,40219,75655,37042,35792,75041,36122,62325,86707
26174:354,2626,22,2338,7210,1044,278,2430,2976,829
26181:12223,93,13684,22424,8995,9240,17831,1726,42721,28884
26197:7707,3941,1037,7103,27724,7173,8892,40005,39980,20664
26238:71151,27619,1331,50561,33606,10113,89428,79036,68440,48354
26248:923,18512,18781,31848,61580,90630,60222,77172,92686,111350
26307:1023,901,1126,179,4187,834,7006,3527,18,2085
26312:1140,891,30,194,1277,9088,204,10012,8232,8445
26325:736,189,11861,41,20312,12115,25855,19697,5484,107
26432:1578,610,776,8016,10075,8881,20850,6766,12379,12892
26441:239,3,2121,726,2868,395,1567,837,2361,5025
26514:3704,4702,3256,3204,1796,2387,34629,14713,26571,4897
26545:48210,31342,25368,25740,40142,74730,21150,112125,58468,35579
26564:10071,2157,40537,6433,10712,71074,36938,14251,95311,97044
26566:239,3,726,2868,395,1567,837,2361,5025,6284
26569:162,690,194,66,2338,7210,1277,7800,10012,204
26638:7806,11506,36526,5859,23492,21593,13022,19935,13826,19224
26639:2139,1730,4880,10039,5097,4743,21696,18425,4727,1377
26641:301,4542,511,54,3855,2166,5286,23610,7505,17215
26689:616,591,1424,15583,11459,153,917,2158,16595,13177
26691:239,3,726,2868,395,1567,837,2361,5025,1876
26732:63839,62796,78211,42850,38718,104991,115597,239,3,726
26736:239,3,726,3730,2868,395,1567,837,5553,3162
26750:3105,8574,41249,33595,45095,9981,29290,27923,40924,71599
26772:1551,1435,3789,176,8011,1449,6455,1066,3309,10695
26783:88139,873,431,2583,481,7048,571,1339,4107,21380
26816:25317,30137,78375,104039,100872,72294,60357,56401,50315,36655
26842:89935,25271,76780,17144,46579,65579,20301,108584,91878,46070
26844:76,12223,93,8995,22533,1726,60448,9326,13739,12268
26919:239,3,726,2868,395,1567,837,2361,2416,5025
26960:239,3,726,1913,2868,395,1567,837,1784,2361
26968:239,3,726,2868,395,1567,837,2361,5025,6284
26969:29262,29375,54174,12251,34105,44904,56800,65061,105407,120070
26971:537,7838,4103,3601,12254,2962,16982,17112,28977,9223
26972:28464,5935,16685,18639,20462,68278,42159,13157,41568,32030
27055:138,449,521,380,1622,4048,5581,1510,2700,3886
27089:101138,999,563,1800,15507,33961,10226,30922,17341,19805
27090:34129,109744,106146,7831,20806,10687,3328,32031,12016,24707
27124:7041,25427,34016,56918,75503,10505,40196,34947,71267,91203
27172:12589,1316,55253,12078,3910,19095,34202,54073,27338,98886
27173:239,3,726,2868,395,642,1567,837,1212,2361
27180:4017,2064,4123,30155,4353,33594,39353,10037,38947,73609
27191:1097,5869,9250,8166,14355,23323,15250,41372,69268,22576
27225:5022,5729,10295,10749,8075,13931,15886,14871,29221,11559
27295:17,162,239,3,726,194,395,1567,837,1277
27337:21918,41982,35092,53163,78766,101457,6588,25165,59197,75276
27384:3003,20059,45365,5452,74885,13592,7201,28611,68419,18260
27406:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
27420:1535,2168,520,17660,11327,2607,21144,14952,35469,55527
27435:239,3,690,726,66,2868,395,1567,837,2361
27447:14268,4341,4656,6224,44227,3033,50016,60044,60114,70142
27448:7585,1888,4740,45231,32344,12691,29816,2506,49202,86819
27465:6491,18239,6127,11671,5630,785,686,28926,32616,21799
27508:8579,8151,14108,57718,4418,15161,41057,18585,28716,24300
27514:603,3150,2633,32782,181,26476,35064,65620,5692,1336
27540:12690,12550,34007,36592,42912,46921,49783,69454,71844,75286
27546:13654,53083,46369,4944,6245,56296,40244,36480,33566,32934
27549:394,1001,3429,2185,1930,6353,1217,2151,5239,9215
27579:1551,3789,176,8011,1449,6455,1066,3309,10695,3407
27585:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
27594:342,2531,9453,3409,13227,23124,7822,3742,18819,54671
27739:294,1001,3429,2185,1930,1217,2151,5239,5991,3638
27764:2423,14645,37680,41591,73987,16559,22138,32096,39823,44531
27798:899,48,2162,1187,496,472,6450,594,4420,812
27799:10762,12544,28163,71332,91856,3991,12177,35133,54026,69833
27902:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
27912:13368,6166,25880,4794,16874,8814,29913,50861,91129,69183
27923:39515,539,56693,74713,70292,64055,52866,29335,27958,6074
27931:4833,6582,7667,14936,4741,6929,11194,14151,8131,29680
27933:14940,44488,21053,71590,4950,3905,30069,81459,19253,12578
28019:58,554,1804,4174,73,530,2469,1313,4669,13458
28040:39193,609,37683,6233,20220,121117,115562,112607,105298,99058
28075:861,239,931,402,431,3,591,726,3730,2583
28104:9417,1147,3211,1740,14226,12118,9295,21162,18895,15537
28108:1145,12223,93,8995,1726,42721,60448,13739,74861,41761
28110:19345,5302,35697,35240,66155,74194,28547,21342,96274,16119
28152:23595,17498,25466,3481,14505,37647,20008,31760,97712,83566
28194:239,1462,3,1832,726,2868,395,511,932,1567
28224:302,3234,749,1476,495,692,254,4025,7194,16288
28242:5398,6916,4425,27070,10493,7160,12223,5812,11612,17403
28246:1109,96,209,855,3680,543,3546,5346,10291,5414
28247:8655,46504,104340,109814,10944,13197,29743,39805,39915,49852
28279:29,3234,749,1476,495,692,4025,16288,14617,915
28300:1196,367,1091,6837,7901,11861,7806,3008,9057,12332
28306:41634,12218,17144,46579,65579,46070,91878,108584,19551,31453
28364:4181,2172,490,5542,4374,3929,1413,3805,1021,24296
28386:616,591,5575,1424,7841,15583,11459,153,7243,4423
28403:1239,690,66,6599,2897,4685,13704,4592,4627,8100
28404:268,5702,5605,5633,17124,15540,15745,16922,5987,14992
28492:12471,6304,11718,20881,32166,16217,6677,4512,23366,10008
28493:2379,28464,16685,18639,20462,68278,13157,42159,104404,77045
28525:239,3,726,2868,395,1567,837,2361,5025,6284
28527:1986,3982,17727,32829,18691,40848,78389,15177,44383,100540
28579:6732,13785,28513,59166,9600,24831,28736,66672,52186,97141
28585:58778,61090,62409,65774,71850,72183,82680,83929,85881,86582
28606:17480,6472,2368,14882,15738,62640,37600,6726,8004,10984
28620:8206,58,289,101,1804,4174,73,530,2469,1313
28663:3704,678,3256,3204,1796,34629,14713,26571,79022,14199
28681:239,3,726,2868,395,1567,837,2361,5025,6284
28762:10834,27179,42585,21682,26249,16452,69190,52141,12420,19701
28773:1790,1551,1435,176,8011,1449,6455,1066,3141,3309
28861:8037,48754,94440,78700,86131,90092,92147,97697,105573,109052
28862:398,2447,3829,24211,4941,4126,8209,3180,11641,13388
28908:6304,20881,32166,6677,24255,20227,121420,83806,12864,630
28973:776,10075,20850,6766,12379,12892,79573,41349,79107,93602
29015:162,1140,194,535,1180,1277,2917,10012,10369,2062
29032:239,3,726,2868,395,1567,837,187,2361,5025
29056:1539,2028,4856,21433,22070,28248,9413,11670,7001,44797
29062:1762,2570,5421,19529,41190,14136,26834,10996,20631,74027
29074:709,776,1631,1890,10075,3326,20850,6766,12379,9434
29133:25145,8914,68408,5751,88850,15076,62354,88230,96262,44740
29135:899,48,1187,496,472,594,812,3046,7506,326
29141:20096,76996,104055,35882,50937,63314,63571,110127,29546,51633
29239:131,5699,287,4604,18756,7620,12266,27231,47687,12662
29338:239,3,726,2868,395,1567,837,2361,5025,6284
29491:11159,12474,18885,816,66262,19484,31785,35774,42838,54702
29497:75350,289,101,554,1804,4174,73,530,2469,1313
29524:866,4932,17934,2638,81900,112071,88980,22134,122068,116449
29549:873,931,431,2583,481,2153,3081,14754,201,571
29557:11902,1376,1877,29468,5214,24913,15542,582,50384,1959
29558:37648,22052,11942,39440,10688,57377,24181,49336,17501,59838
29561:94,3250,3288,1065,1881,165,13838,3093,5689,10792
29569:1231,7841,7243,4423,8156,36128,1016,30794,39013,87100
29607:546,4068,6632,13390,75000,7504,84709,30906,75002,11544
29620:58,289,101,861,554,364,1804,591,4174,73
29708:18200,2386,5539,12581,10049,38159,49105,59281,122484,120260
29725:24037,48057,24271,33026,34612,102750,37271,53257,55992,62537
29763:12738,45076,38776,40892,48397,119490,69780,65979,35348,25077
29786:5465,33816,6414,30637,73677,2396,119171,116225,115614,113664
29864:239,3,726,254,2868,395,1567,837,7194,2361
29898:4007,120899,5975,4218,6880,13267,30993,7675,1193,3426
29921:4880,2008,21696,4727,1377,34500,37192,239,3,726
29943:565,11179,2509,8583,26531,53369,3996,15204,45974,56568
29968:3159,3850,2401,65719,4995,11543,19648,65428,62402,45901
29972:1239,690,66,7800,6599,2897,13704,4592,4627,8100
30071:32,1109,209,855,3680,543,3546,5346,5414,5219
30085:29,3234,749,1476,813,495,1822,692,493,1402
30088:1119,48,1187,496,472,1709,594,812,3046,10256
30111:9617,72372,131,5699,287,4604,18756,646,7620,12266
30247:3976,10316,27879,43716,103100,45536,59068,68910,78868,83363
30264:19320,3115,120597,89405,112422,118473,1023,901,179,3841
30282:254,7194,14750,4932,12253,8861,4756,8197,5080,4075
30288:87634,55391,29661,76697,69605,64682,53386,41996,36886,35870
30304:74930,736,11861,2484,16084,6242,41,20312,5484,107
30312:58,101,554,1804,4174,73,530,2469,1313,4669
30328:13108,46776,11559,34814,27638,21311,40315,16611,59288,106950
30375:861,591,1762,1424,11459,153,2570,5421,917,2158
30399:42073,58422,50854,75415,16828,21359,49154,58154,62695,67761
30401:5927,12442,1387,2631,3265,3642,5956,544,9313,12236
30482:254,7194,4932,17934,2638,81900,22134,88980,112071,83675
30582:10291,12223,93,8995,38545,1726,42721,60448,30139,13739
30621:5904,3229,44488,21053,20625,4950,3905,71590,30069,81459
30626:28693,31422,31883,10099,15906,21607,47544,96824,103775,107777
30670:58,101,32,554,239,96,1804,3,4174,726
30701:239,3,726,2868,395,1567,837,2361,5025,6284
30721:2289,28020,18543,41690,41994,4322,35025,65480,75316,45615
30767:8066,13312,11467,2100,8483,3955,9239,6411,19960,2077
30825:1462,2618,1832,3730,5553,342,3162,2531,42,3028
30840:899,48,1187,114,496,472,5117,4487,594,4210
30874:7585,1888,4740,9559,19411,20614,25470,23827,39801,18375
30876:32473,17708,22891,71891,65171,75852,80390,9854,85020,104993
30934:616,861,591,3730,5553,1424,3162,11459,3028,153
30982:28641,35355,6156,33504,69909,59651,81726,55002,52930,88547
31001:1091,11861,41,20312,5484,107,38844,8040,56614,56089
31005:17,3,726,2868,395,1567,837,2361,5025,6284
31105:574,7711,12207,4462,23285,9709,18632,37045,11917,32100
31159:27070,7160,27094,11714,14900,24752,33420,63563,1807,12761
31275:29,508,94,239,3234,749,1499,1476,3,495
31356:1549,1578,610,16695,12011,48929,19209,9076,17238,27802
31371:294,1001,3429,2185,1930,6353,1217,2151,5239,9215
31462:138,449,380,1622,4048,5581,2163,1510,2700,3886
31475:46671,239,3,726,2868,395,1567,837,2361,5025
31545:94,1382,3250,3288,1065,1881,165,13838,3093,5689
31578:8476,65428,62402,34920,118201,66366,33427,3159,1591,9814
31639:6732,5356,13785,31789,17448,21376,28513,19735,344,11067
31644:44663,1164,4880,2008,18827,7203,27420,21696,7112,41385
31653:6754,33763,3370,35218,45954,12743,108622,76213,120040,101857
31744:861,591,1424,11459,153,917,2158,16595,20440,302
31920:16895,2101,7984,7739,5337,6918,24698,5009,9287,10427
31926:6491,18239,11671,6127,5630,785,686,32616,73942,91518
32043:29,3234,749,1476,495,692,4025,16288,14617,915
32105:239,3,726,2868,395,1567,837,2361,5025,6284
32110:12223,93,8995,1726,42721,60448,13739,74861,41761,12268
32140:4205,8191,7045,9152,15764,30981,6481,88756,80329,49290
32161:28977,9223,56025,9984,35832,57062,68844,79387,112623,110568
32165:10648,43332,30056,20302,36681,54564,72499,10888,13371,19102
32189:931,431,710,2583,481,7048,1039,3476,571,1339
32300:2526,20734,12062,20913,43053,5637,20121,1954,53636,23829
32338:2139,4880,2008,10451,13573,21696,4727,1377,30976,27295
32356:2292,6127,5630,785,686,32616,21799,56488,60905,70116
32409:5022,5729,10295,10749,13931,14871,29221,15787,4215,16390
32439:239,1499,3,726,4542,2868,395,22,1567,837
32451:17,239,726,2868,395,1567,837,2361,5025,6284
32641:6846,20059,45365,5452,13592,18260,7201,28611,68689,68419
32656:30724,2073,4828,4203,1358,2679,292,12389,6598,11501
32684:58,289,101,554,1804,4174,73,530,2469,1313
32715:6379,924,34553,27060,76504,57050,42676,22754,95435,14790
32751:6840,37121,14661,30387,5022,5729,10295,10749,13931,14871
32780:84669,94460,95594,21122,25820,27771,38798,56642,74797,92269
32823:72233,96195,35607,6670,46250,51990,57114,65854,69159,77997
32843:26981,1436,5301,24790,16150,17580,27157,32549,68555,77917
